id,ref,pred,wer,len,weighted_wer,duration
U_07ff714445ffbc03,i forgot what the animal's called,oh i forgot what the animal's called,0.1428571428571428,6,0.8571428571428571,2.925
U_0804b75b7e5429e2,quack,quack,0.0,1,0.0,0.958
U_080ad2fd51c7773f,barn,barn,0.0,1,0.0,1.046
U_081d505c1be0c121,a truck,a truck,0.0,2,0.0,1.058
U_081edd574387cac6,and they started paddling,and they started paddling,0.0,4,0.0,4.336
U_081f5402416bd4c6,our,our,0.0,1,0.0,1.004
U_0824da9ab8bb081d,stir,stir,0.0,1,0.0,1.134
U_082f027f7734fb6b,one slide,one slide,0.0,2,0.0,3.25
U_083fafd7e767f51a,mother,mother,0.0,1,0.0,0.754
U_0846f10e4acac797,these things are hard to turn,you think they're hard to turn,0.5,6,3.0,6.702
U_084e915e5df06b85,barn,barn,0.0,1,0.0,0.805
U_08524de98e7b5183,soap,soap,0.0,1,0.0,0.723
U_0854ac4cb41271cb,bookstore,bookstore,0.0,1,0.0,1.403
U_085561694b4d54d4,i have a different way,i have a different one,0.2,5,1.0,1.372
U_0859ec8cd99f7c94,rock,rock,0.0,1,0.0,0.827
U_086057ba5208ac93,or you kind of get hurt,and you kind of get hurt,0.1666666666666666,6,1.0,1.23
U_0860b3f4c09c3c76,fries,fries,0.0,1,0.0,1.014
U_086971c1b7c44a49,then she slips and and hurts her knee gets a scrape on her knee,then she slips and and it hurts her knee and just scraped on her knee,0.2857142857142857,14,4.0,7.62
U_086c269c9c80ff1e,chair,chair,0.0,1,0.0,0.954
U_086ca4a76d32c6d2,draw,draw,0.0,1,0.0,0.957
U_086febc4901f9184,some of them are,umbrella,1.0,4,4.0,1.17
U_087ef81a7152a887,butter,butter,0.0,1,0.0,0.808
U_088146f52f29cd58,door,door,0.0,1,0.0,0.928
U_0886638107ca4504,i see drawers,i see drawers,0.0,3,0.0,4.422
U_088d377e98d5c402,and he is going to go home with his mom or something,and he's going to go home with his mom or something,0.0,12,0.0,2.274
U_088fc9b0aa76ba74,i am good at minuses,i am good at minuses,0.0,5,0.0,2.407
U_08a20fec2a937bb3,not really,not really,0.0,2,0.0,1.163
U_08a53e430f53c3c0,ladder,ladder,0.0,1,0.0,0.757
U_08a75798e258eecd,knew he had to take to,new he had to take to,0.1666666666666666,6,1.0,9.173
U_08af05278f74afb9,and another rabbit came along and asked can i play,then another rabbit came along and asked can i play,0.1,10,1.0,2.519
U_08b095cdf8b26354,head,head,0.0,1,0.0,1.182
U_08b70290c7e668eb,and he goes to go running to his dad to ask his dad for a balloon for his friend,and he goes to go running to his dad to ask his dad for a balloon for his friend,0.0,19,0.0,5.48
U_08c5325c69858702,a chicken doesn't have fur,a chicken doesn't have fur,0.0,5,0.0,2.089
U_08caf0154b45f240,and he sees the elephant,and he sees the elephant,0.0,5,0.0,2.128
U_08d1ae2c1d9ca4e9,elephant,elephant,0.0,1,0.0,1.452
U_08d6ee5442dfd3d5,red,red,0.0,1,0.0,1.663
U_08dad50ee2d3d46d,ruh,ruh,0.0,1,0.0,0.925
U_08ebd36427107459,here's another mommy another daddy,and it's another mommy and daddy,0.5,5,2.5,6.2
U_08f29c11d4124b4a,scarf,scarf,0.0,1,0.0,0.996
U_08f9a8a89ca14112,the end,the end,0.0,2,0.0,0.638
U_08fa813d9d8aae50,the elephant is happy again,the elephant is happy again,0.0,5,0.0,2.217
U_090165afb03059c5,richest,richest,0.0,1,0.0,1.13
U_09087ef7e1295282,ring,ring,0.0,1,0.0,0.858
U_0918c7d9fbf7350d,turn,turn,0.0,1,0.0,0.774
U_092b504d63f3fec6,and there are lilypads and fish under it,and there are lily pads and fish under it,0.25,8,2.0,3.77
U_092bb3ade28a19cb,reach,reach,0.0,1,0.0,1.422
U_092c19745e3dda43,toast and eggs,toasted eggs,0.6666666666666666,3,2.0,2.164
U_092ec35dccfc3462,year,year,0.0,1,0.0,0.689
U_0931691b4e1a8b3b,one lamp,one lamp,0.0,2,0.0,1.188
U_09339c3d48713b56,cheese,cheese,0.0,1,0.0,0.647
U_0935f045c72e51d6,seven,seven,0.0,1,0.0,1.345
U_09372723ea1985f6,and then bunny realized that he wasn't alone,and then bunny realized that he wasn't alone,0.0,8,0.0,6.0
U_093a71e6b5ea7c0b,but i think i want to get back to this,but i think i want to get back to this,0.0,9,0.0,2.053
U_093f6fbcbaab4fbb,deer,deer,0.0,1,0.0,0.842
U_09496f72e43a48d9,we saw um giraffe,he saw um giraffe,0.3333333333333333,4,1.3333333333333333,3.299
U_094aab2fc67480bc,i see a mouse,i see a mouse,0.0,4,0.0,5.118
U_094dd461283a80c7,then they saw the balloon man with all more of bunny of kangaroo's favorite colors and bunny's too purple and blue,then they saw the balloon man with all more of bunny of kangaroo's favorite colors and bunnies too purple and blue,0.0869565217391304,21,1.826086956521739,10.686
U_0951ec928c4fc123,k is for key and um calming down,k is for key and um calming down,0.0,8,0.0,11.603
U_09629f44600e226e,this,this,0.0,1,0.0,0.972
U_09768acc0e419e4c,i'm just going to do the step besides baking,i'm just going to do the step besides baking,0.0,8,0.0,2.561
U_09786261b17cf4b0,and this a watch,because because,1.0,4,4.0,1.983
U_09846dd4d77da3ac,two mips,two mips,0.0,2,0.0,1.297
U_0984c276a99de57c,shoes,shoes,0.0,1,0.0,1.035
U_0990f5926ce28024,two ships,two ships,0.0,2,0.0,0.724
U_0998cb7c48c1c8cb,putting your clothes on,putting your clothes on,0.0,4,0.0,1.39
U_09a4a81e6e9ecf40,lights,lights,0.0,1,0.0,1.14
U_09a5f23c6fd14dd2,fork,fork,0.0,1,0.0,0.76
U_09b0dfe88ba25232,no,no,0.0,1,0.0,2.138
U_09b159bb7daa270c,clear,clear,0.0,1,0.0,1.209
U_09b2bde1a3375a10,um,um,0.0,1,0.0,0.687
U_09b655e236fb70df,putting on his clothes,putting on his clothes,0.0,4,0.0,1.495
U_09bd8d081b844228,now both of them are happy now and the bunny the nurse bunny's happy too,now both of them are happy now and the bunny the nurse bunny is happy too,0.0,15,0.0,7.495
U_09beca350aa9ae26,r,r,0.0,1,0.0,2.519
U_09cb56507357ca32,dream,dream,0.0,1,0.0,0.827
U_09d5725336969d47,rake,rake,0.0,1,0.0,0.569
U_09d6b8b473a12092,she has a leash around her neck,she has a leash around her neck,0.0,7,0.0,2.208
U_09d7ce5d9e90f3ec,uh no,i don't know,4.0,2,8.0,0.675
U_09dfc97274467692,giraffe was the win,giraffe with the wind,0.5,4,2.0,4.821
U_09eca138db21e432,grab the bowl,grab the bowl,0.0,3,0.0,0.705
U_09f2ed636bd93c92,here ty,here ty,0.0,2,0.0,0.854
U_09f9d841fed28e72,everybody counts,i've already counted,2.0,2,4.0,0.951
U_0a0e4d82e82c5dda,um,um,0.0,1,0.0,1.691
U_0a164009363f9090,he is faking,he is faking it,0.3333333333333333,3,1.0,3.712
U_0a1d4e55dca4db31,turtle,turtle,0.0,1,0.0,1.388
U_0a1e4289beea9e60,l leaf,l leaf,0.0,2,0.0,3.837
U_0a1fe53916b65c7f,and i would get ready so i,and i would get ready so i can,0.1428571428571428,7,1.0,2.522
U_0a219b1ae08f2ac0,um i would,um i would,0.0,3,0.0,2.544
U_0a25afa3316c894e,i don't know,i don't know,0.0,3,0.0,1.253
U_0a2868f84f8689b7,he has some cars,and cars,0.75,4,3.0,1.038
U_0a355c0fb6ed4f4b,enough,a nose,2.0,1,2.0,1.093
U_0a39fc8c59163dd1,well when we're at the restaurants and i'm waiting for the food,well when we're at restaurants and i'm waiting for the food,0.0714285714285714,12,0.8571428571428571,3.11
U_0a3a5f5d4b1f27e6,a light,a light,0.0,2,0.0,0.964
U_0a3c3f69533929fd,w is for watch and,w is for watch and,0.0,5,0.0,2.641
U_0a3d2d16f23161d1,shrimp,shrimp,0.0,1,0.0,1.101
U_0a45334afb7c57f6,drum,drum,0.0,1,0.0,0.871
U_0a58d10d4c69db84,fork,fork,0.0,1,0.0,1.117
U_0a58eb6bc4b049fc,fifty,fifty,0.0,1,0.0,0.617
U_0a652ac32163f2c8,i like to play in a sandbox with my barbie toys,i like to play in our sandbox with my barbie toys,0.0909090909090909,11,1.0,4.684
U_0a6db66ecfdaabeb,reach,reach,0.0,1,0.0,0.994
U_0a81a20537400dba,and the boy said yes,and the boy said yes,0.0,5,0.0,2.472
U_0a81abfd699838c1,like every single day,every single day,0.25,4,1.0,1.517
U_0a87747886357d1d,something else needs the batteries,something offies the doggy,0.6,5,3.0,3.47
U_0a87d370fae95427,careful,careful,0.0,1,0.0,1.835
U_0a8e11d49db8140e,far,far,0.0,1,0.0,0.769
U_0a90931571144528,and you you plant plant plants,and you plant plants,0.3333333333333333,6,2.0,2.581
U_0a90fde1d8132d61,beard,beard,0.0,1,0.0,1.126
U_0a9aa842aca691a5,first i get them wet,first i get them wet,0.0,5,0.0,1.012
U_0a9ab92cb046e5fe,mother,mother,0.0,1,0.0,0.704
U_0a9d98e5653b403d,first you take a brush,first you take a brush,0.0,5,0.0,1.455
U_0aae0da002414788,zebra,zebra,0.0,1,0.0,0.774
U_0abb13a85555a999,he did it again and again until his mother came and said take that ball outside,he did it again and again until his mother came and said take that ball outside,0.0,16,0.0,7.128
U_0abe781b0efd4e60,you put it over your stomach and your chest and your arms,you put it over your stomach and your chest and your arms,0.0,12,0.0,5.201
U_0abe81c19f5b06bf,bird,bird,0.0,1,0.0,1.648
U_0ac006dc9c9cedb1,roo,roo,0.0,1,0.0,0.666
U_0acba2c40771d994,then the bees come down then they just fell down,then the bees come down and then they fall down,0.3,10,3.0,3.785
U_0ace27e80bf59d8d,sir,sir,0.0,1,0.0,0.742
U_0ad0bcc811368b79,she want a dog,who want a dog,0.25,4,1.0,1.923
U_0ad3f99c867a602f,yellow for the eraser,yes yellow for the reracer,0.5,4,2.0,2.692
U_0ad6f7c0e94c6f55,and they eat the bugs,and they eat bugs,0.2,5,1.0,1.678
U_0adc184ffef55655,um nick,um nick,0.0,2,0.0,3.221
U_0adfd72306339bf0,abracadabra,abracadabra,0.0,1,0.0,2.59
U_0aefce9a697a4e8f,now the girl the girl dog she is going to pull her pail to someone else and she's still mad and the bunny rabbit's happy and he wants a balloon,now the girl the girl dog she's going to pull her pail to someone else and she's still madand the bunny rabbit's happyand he wants a balloon,0.125,30,3.75,11.495
U_0af028565ebab7ce,root,root,0.0,1,0.0,0.892
U_0afafd258889b9f9,flirt,floor,1.0,1,1.0,1.271
U_0b02d755840befc7,sir,sir,0.0,1,0.0,0.72
U_0b02fcb64b74912a,soccer,soc soccer,1.0,1,1.0,2.254
U_0b0389f27b2c2aa1,wrench,wrench,0.0,1,0.0,0.919
U_0b03f4b0e4449333,no,no,0.0,1,0.0,0.666
U_0b13aa56214f45e6,reach,reach,0.0,1,0.0,1.261
U_0b21247b111fe81d,six,six,0.0,1,0.0,0.905
U_0b26033aff14044c,scare,scare,0.0,1,0.0,1.101
U_0b2cbc0e39837df8,truck,truck,0.0,1,0.0,2.25
U_0b66996260b33f8e,door,door,0.0,1,0.0,0.696
U_0b698b99b13a913d,no,no,0.0,1,0.0,0.655
U_0b6a96891f4a6baf,rude,rude,0.0,1,0.0,0.829
U_0b6caece4d31f857,unicorn,unic,1.0,1,1.0,1.086
U_0b7876fa5fff1d02,i don't know how to read,i don't know how to read,0.0,6,0.0,1.147
U_0b82d3cddcacb1e9,uh yes,uh yes,0.0,2,0.0,1.361
U_0b84742b6061bac9,eat it,eat it,0.0,2,0.0,1.986
U_0b8b3e437ba99a43,eight,eight,0.0,1,0.0,1.373
U_0b989ca8a37fce50,n nose,n nose,0.0,2,0.0,2.978
U_0ba16cd78ebdf122,or,or,0.0,1,0.0,0.823
U_0ba209830ec4b101,i feel like she's pretending to be a scientist,i feel like she's pretending to be a scientist,0.0,9,0.0,4.734
U_0ba83cb4464c215c,the elephant snatches it away from the giraffe and thinks it's really cool,the elephant snatches it away from the giraffe and thinks it's really cool,0.0,13,0.0,6.149
U_0ba988c474f3d357,five,what,1.0,1,1.0,0.957
U_0bb1fa63a595af87,then one yack,the one yock,0.6666666666666666,3,2.0,1.223
U_0bb39ca7abd70141,no that's five cents for a balloon no,oh no that's five cents for a balloon no,0.125,8,1.0,2.879
U_0bb415150c8f0082,and flowers,and flowers,0.0,2,0.0,2.032
U_0bb7e71d711700c7,and the elephant is running into the pool,and the elephant is running into the pool,0.0,8,0.0,6.063
U_0bb838c335fb033f,yes,yes,0.0,1,0.0,1.219
U_0bbe4cc81f192a9a,i don't really know anything,i don't really know anything,0.0,5,0.0,3.531
U_0bc18153d7f44024,draw,draw,0.0,1,0.0,0.652
U_0bc2b2e2ef07b704,we grab our poles and then we head out the door,we grab our poles and when we head out the door,0.0909090909090909,11,1.0,7.53
U_0bd1d81c7ee8ea6c,a,a f,1.0,1,1.0,0.531
U_0bd2388db9c5bdb6,my pants on,my pants on,0.0,3,0.0,1.952
U_0bf845e2feb8b0cf,rock,rock,0.0,1,0.0,0.63
U_0c05b0e7b37bb422,nurse,nurse,0.0,1,0.0,1.229
U_0c0f57dfd18edf45,it's hard,it's hard,0.0,2,0.0,1.756
U_0c1141639325fc08,you must come to me when i call said john,he must come to me when i call said john,0.1,10,1.0,4.129
U_0c130e768d126747,xavier,exavier,1.0,1,1.0,2.226
U_0c192d0f3d95d0d7,and then you draw what you want to do,and then you draw what you want to do,0.0,9,0.0,2.5
U_0c19e330eeba495b,run,run,0.0,1,0.0,0.82
U_0c238819508a8227,cup,cup,0.0,1,0.0,0.974
U_0c2566e9f6f3bed3,grape,grape,0.0,1,0.0,1.129
U_0c26f49d6b3b5ce1,is pink in the rainbow,is painting a rainbow,0.6,5,3.0,1.967
U_0c27e93a96df1d05,i don't know,i don't know,0.0,3,0.0,1.77
U_0c301b0cb93171b5,oh,oh,0.0,1,0.0,1.323
U_0c3d93149e679793,uh i feel so,yes i feel so,0.3333333333333333,4,1.3333333333333333,2.915
U_0c49584f27c095ce,g guitar,g guitar,0.0,2,0.0,2.03
U_0c5a0c39eb352c31,house,in the house,2.0,1,2.0,1.206
U_0c5cdaa4680d6a39,hammer,hammer,0.0,1,0.0,0.559
U_0c5f4cbe28d346d9,raw,raw,0.0,1,0.0,0.869
U_0c6eb06ecc3ce4f2,ring,ring,0.0,1,0.0,1.13
U_0c6f3f3c93fdbbda,uh only like this one,uh only like this one,0.0,5,0.0,2.721
U_0c733b03ef975d36,and the elephant told the giraffe a new game they could play with the giraffe's airplane,and the elephant told the giraffe a new game they could play with the giraffe's a airplane,0.0588235294117647,16,0.9411764705882352,5.603
U_0c737fdaec2b183e,djembe is a drum from west africa,the djembe is a drum from west africa,0.1428571428571428,7,1.0,3.664
U_0c76c257350a7897,that's what i'm trying to think of but i have done one in school yes,i have done one in school yes,0.5882352941176471,15,8.823529411764707,4.96
U_0c87f5fc1208b835,papa says i'm the best cook ever,papa says i'm the best cook ever,0.0,7,0.0,2.923
U_0c88cf54a257e3e7,i wish like i was at like a science school,like i was at like a science school,0.2,10,2.0,2.626
U_0c8d3fbbfb07a8a0,why why spray fire out the window,one one spray fire out the window ha,0.4285714285714285,7,3.0,5.436
U_0c9e2077e6440fcd,three hundred,three hundred,0.0,2,0.0,0.688
U_0cb1d4ac6f7c0530,and um no,and um no,0.5,3,1.5,1.839
U_0cb5370ee23dc241,mkay,mkay,0.0,1,0.0,1.337
U_0cb606ce004b7e85,monkey,monkey,0.0,1,0.0,0.624
U_0cc73b13b25b10b3,and the dog is wearing a dress and it is a girl,and the dog is wearing a dress and it's a girl,0.0,12,0.0,3.257
U_0cd24e4ae0ccb26f,it has a lot of arms,has a lot of arms,0.1666666666666666,6,1.0,1.18
U_0ce320f2cdf3ff8c,j,j,0.0,1,0.0,3.758
U_0ce4833991c524e0,because they make webs,because they make webs,0.0,4,0.0,1.6
U_0cea0ca29c081c31,mhm,hm,1.0,1,1.0,0.813
U_0ced2c0f0d328699,read,read,0.0,1,0.0,0.726
U_0ceff998606133a2,graduate,graduate,0.0,1,0.0,1.309
U_0cf6a636eee86cc0,dress,dress,0.0,1,0.0,1.253
U_0cfcb38cc3b49862,and sh and it when,and and it when,0.2,5,1.0,3.166
U_0cfeef03d2137ffa,scarf,scar,1.0,1,1.0,1.065
U_0d03ac49704394d3,and her big sister,and i know a big sister,0.75,4,3.0,1.879
U_0d117523e318a003,i would grab the seat belt,i would grab the seatbelt,0.3333333333333333,6,2.0,1.71
U_0d172f315ac706f3,barn,barn,0.0,1,0.0,1.039
U_0d1d4612a2d66998,what's that,what's that,0.0,2,0.0,2.969
U_0d1e16bf5cb2b5a8,fern,farm,1.0,1,1.0,1.309
U_0d2265ec2c3a1ea2,and socks,a fox,1.0,2,2.0,0.718
U_0d2541f7f78d52f2,we walk and walk until we reach the river,we walk and walk until we reach the river,0.0,9,0.0,4.248
U_0d25b3f6e6ed7cf6,scarf,scar,1.0,1,1.0,1.206
U_0d30f1f2cbd6be15,rice,rice,0.0,1,0.0,5.667
U_0d3420fe32da4879,seven seven,seven,1.0,2,2.0,4.273
U_0d37d135ed87ceec,like the jungle basically,like the jungle basically,0.0,4,0.0,2.394
U_0d392b4006a08bde,and the fish are swimming,and the fish are swimming,0.0,5,0.0,2.352
U_0d3fd1b890e1303e,uh igloo,uh igloo,0.0,2,0.0,2.541
U_0d556d8102d31d0c,seven,seven,0.0,1,0.0,0.96
U_0d6c704695b82106,seventy,seventy,0.0,1,0.0,2.081
U_0d73c2a4a4481384,and then you just color it,then you just color it,0.1666666666666666,6,1.0,1.271
U_0d770f6616d954fc,what does this come shutting,what does this come shut in,0.4,5,2.0,2.931
U_0d78453d5bc34d65,palate,pallet,1.0,1,1.0,4.598
U_0d7ab4064ee21703,dark,dark,0.0,1,0.0,0.924
U_0d80f397a43a3604,then one day he came out of the jar and he was asleep,then one day he came out of the jar and he was asleep,0.0,13,0.0,4.319
U_0d9bae61d324a87e,eleven,eleven,0.0,1,0.0,2.659
U_0d9eb8ccf8e6d499,yes,yes,0.0,1,0.0,0.837
U_0da05270cbaf1753,sir,sir,0.0,1,0.0,0.712
U_0db737c5695047f3,it was really loud,it was really loud,0.0,4,0.0,2.819
U_0dbc9158f9d7dd1c,tear,tear,0.0,1,0.0,0.63
U_0dbd4133813bd6fe,four,floor,1.0,1,1.0,1.245
U_0dbec1cb6f325b2e,a shovel,a shovel,0.0,2,0.0,2.032
U_0dc189c5eddcb066,hairy,hairy,0.0,1,0.0,1.177
U_0dd210d669071663,it's not his birthday,it's not his birthday,0.0,4,0.0,2.25
U_0dd7820ec51bbb67,rude,rude,0.0,1,0.0,1.093
U_0de3cdc7934f8825,so there is a boy holding a paper airplane,so there is a boy holding a paper airplane,0.0,9,0.0,6.16
U_0deee86a46ae4a0c,we went to the columbus zoo,we went to the columbus zoo,0.0,6,0.0,2.71
U_0df92d91032cc2f6,i have the best job on the planet,i have the best job on the planet,0.0,8,0.0,3.742
U_0df95582ab4ff42d,yes,yes,0.0,1,0.0,2.977
U_0dfa9fc77dd83177,blue,blue,0.0,1,0.0,0.859
U_0dfcf4cf73ba8b3c,why is there a camera,why is there a camera,0.0,5,0.0,1.386
U_0dfed67137e0fcb6,mhm,mhm,0.0,1,0.0,0.711
U_0e0a56550f445cb8,finger,finger,0.0,1,0.0,0.673
U_0e0f76920abec42c,air,air,0.0,1,0.0,0.786
U_0e10c1e879209a46,grew,girl,1.0,1,1.0,0.538
U_0e19c22a6ed9aa79,or to make a really the biggest the world's biggest sandwich,or to make a really the biggest the world's biggest sandwich,0.0,11,0.0,4.022
U_0e1b34d203cf1863,one hundred,one hundred,0.0,2,0.0,2.43
U_0e20417dc81e3502,straw,straw,0.0,1,0.0,0.827
U_0e30da3af9767bd6,sir,sir,0.0,1,0.0,1.101
U_0e4460c6cd4d9aaa,now he makes boots and shoes,now he makes boots and shoes,0.0,6,0.0,2.819
U_0e6a22444c0d96c4,frog,frog,0.0,1,0.0,1.029
U_0e6a26a9e36466aa,i like blue too,i like blue too,0.0,4,0.0,1.699
U_0e79592ce1498253,aah ah boo ah doo ah goo ah loo ah roo ah ee ah bee ah dee ah ghee ah lee ah ree,bu du gu lu ru i bi di gi li ri,1.0,23,23.0,24.095
U_0e7f4565e920beac,roo,roo,0.0,1,0.0,0.695
U_0e8055dc8552cfd0,chair,chair,0.0,1,0.0,1.119
U_0e80fc47593580a7,barn,barn,0.0,1,0.0,1.284
U_0e81a4f8d86f6995,spoon,spoon,0.0,1,0.0,1.535
U_0e86e6eec161029f,i put the tooth,i put the two,0.25,4,1.0,1.598
U_0e8ae68ae4536948,fast,fast,0.0,1,0.0,2.189
U_0e8b7e5ac8824b27,three,three,0.0,1,0.0,0.578
U_0e8be661059b742e,saw,saw,0.0,1,0.0,0.716
U_0e8fbc95d30f0147,b boy blue,b boy blue,0.0,3,0.0,5.269
U_0e96d503d08d7eed,m,m,0.0,1,0.0,2.938
U_0e9c641234a113ab,butter,butter,0.0,1,0.0,0.642
U_0ea1bd4580f78565,and then get it in,then get it in,0.2,5,1.0,2.398
U_0ea1eedf94c1b780,that didn't work,that didn't work,0.0,3,0.0,1.37
U_0ead0081540f4c69,and i don't know,and i don't know,0.0,4,0.0,5.982
U_0eb26838f8214396,twelve,twelve,0.0,1,0.0,1.763
U_0eb812d31544835d,mother,mother,0.0,1,0.0,0.537
U_0ebac81f130c94a8,sixty,sixty,0.0,1,0.0,1.792
U_0ebda34d86321457,uh no,uh no,0.0,2,0.0,1.238
U_0ecd554c17a9ab52,weird,weird,0.0,1,0.0,1.088
U_0ed439b2306d2368,rocket,rocket,0.0,1,0.0,0.925
U_0ed472947fc6dbc8,what's this,what's this,0.0,2,0.0,0.711
U_0edd29df12881bed,weird,weird,0.0,1,0.0,1.322
U_0ef7c67b2cf2d97b,no,now,1.0,1,1.0,0.566
U_0f029f3c81efbd0a,smide,smide,0.0,1,0.0,1.157
U_0f09a7b176d57101,no,no,0.0,1,0.0,0.58
U_0f0e1cca7d98a187,and about this big,and about this big,0.0,4,0.0,1.469
U_0f0f5cbae94d57b0,so i don't get bored,so i don't get bored,0.0,5,0.0,1.831
U_0f173d049aeccaeb,green red black yellow blue white pink purple orange brown,green red black yellow blue white pink purple orange brown,0.0,10,0.0,10.812
U_0f2364bd868e4382,v is for vacuum and via,v is for vacuum and via,0.0,6,0.0,8.739
U_0f372489c59108b6,wanted,mm ah mm tt it,3.0,1,3.0,5.726
U_0f393faf9be545db,and then its your pants,it's your pants,0.6,5,3.0,1.438
U_0f3b0770abdffb27,and the boy was fell,and the boy was was fell,0.2,5,1.0,21.957
U_0f4333bf5e2aada9,book foot good hook,book foot good hook,0.0,4,0.0,4.891
U_0f43abfea53307a1,it's up ahead,the bed,1.0,3,3.0,3.56
U_0f446e2ed2810e62,they're swinging,they're swinging,0.0,2,0.0,1.112
U_0f44ea9102265b38,wrench,wrench,0.0,1,0.0,1.254
U_0f46465f071367db,thank you,thank you,0.0,2,0.0,1.164
U_0f4bdd5386841687,this one at the time that gets closer,just one at a time then it has to go to,1.0,8,8.0,3.832
U_0f4ca47bc7e55009,helicopter,helicopter,0.0,1,0.0,1.277
U_0f507d7f153ac11c,ladder,ladder,0.0,1,0.0,1.0
U_0f5541bc2ac4525d,brown,brown,0.0,1,0.0,1.072
U_0f5bc253a81388c9,carrot,carrots,1.0,1,1.0,2.39
U_0f5c81c5dec92cdb,and a lion,a lion,0.3333333333333333,3,1.0,0.822
U_0f5c8b16d28e9f57,truck,drip,1.0,1,1.0,1.45
U_0f6106948844afcb,a dresser,a dresser,0.0,2,0.0,1.54
U_0f6384deaa668752,scream,scream,0.0,1,0.0,1.0
U_0f668d99d70f6eb0,brown,brown,0.0,1,0.0,1.106
U_0f6d4f428643591f,fish tank,fish cake,0.5,2,1.0,1.02
U_0f725084880652da,now there's a bunny rabbit,now there's a bunny rabbit,0.0,5,0.0,2.044
U_0f7af1b45353db9c,what is this going to be posted on,what is this going to be posted on,0.0,7,0.0,1.701
U_0f8df5dd8780882d,the giraffe got very mad,the giraffe got very mad,0.0,5,0.0,1.4
U_0f9413ce71c49288,two lights,two lights,0.0,2,0.0,2.728
U_0f9d46e19d528641,did,did,0.0,1,0.0,1.373
U_0fa28cfefad6fb3e,brown,brown,0.0,1,0.0,0.655
U_0faec3c9649fd74f,i,i,0.0,1,0.0,2.319
U_0fb16f793f930bc5,give him meat,giving me it,1.0,3,3.0,2.741
U_0fba40683b7ee2fa,i forget what i named him,i forget what i named them,0.1666666666666666,6,1.0,1.125
U_0fbc70feb3b096a0,root,root,0.0,1,0.0,0.61
U_0fd6caf178dfe836,nurse,nurse,0.0,1,0.0,0.954
U_0fd6dda5a8e0f1d7,year,year,0.0,1,0.0,0.766
U_0fd849af36ee4028,one duck,one duck,0.0,2,0.0,1.563
U_0fe5b55ff924c957,shower,shower,0.0,1,0.0,0.944
U_0fe8a216a04d0c94,h house home,h house home,0.0,3,0.0,4.526
